image_id,image_path,macro_stage,parent_image_id,field_id,capture_session,country,cover,panicle_frac,senescent_frac,review_flag,source,split
18_subset_overlap_0_0,segmentation/China/JS_4/rgb/18_subset_overlap_0_0.jpg,ripening,China/JS_4/18,riceseg:China/JS_4/18,China/JS_4,China,0.927,0.2748,0.2379,1,riceseg,unassigned
18_subset_overlap_0_1,segmentation/China/JS_4/rgb/18_subset_overlap_0_1.jpg,ripening,China/JS_4/18,riceseg:China/JS_4/18,China/JS_4,China,0.9079,0.2634,0.274,0,riceseg,unassigned
18_subset_overlap_1_0,segmentation/China/JS_4/rgb/18_subset_overlap_1_0.jpg,grain_filling,China/JS_4/18,riceseg:China/JS_4/18,China/JS_4,China,0.8491,0.2728,0.1071,0,riceseg,unassigned
18_subset_overlap_1_1,segmentation/China/JS_4/rgb/18_subset_overlap_1_1.jpg,grain_filling,China/JS_4/18,riceseg:China/JS_4/18,China/JS_4,China,0.8919,0.4955,0.1281,0,riceseg,unassigned
19_subset_overlap_0_0,segmentation/China/JS_4/rgb/19_subset_overlap_0_0.jpg,ripening,China/JS_4/19,riceseg:China/JS_4/19,China/JS_4,China,0.8792,0.3749,0.4341,0,riceseg,unassigned
19_subset_overlap_0_1,segmentation/China/JS_4/rgb/19_subset_overlap_0_1.jpg,ripening,China/JS_4/19,riceseg:China/JS_4/19,China/JS_4,China,0.8357,0.1084,0.6496,0,riceseg,unassigned
19_subset_overlap_1_0,segmentation/China/JS_4/rgb/19_subset_overlap_1_0.jpg,ripening,China/JS_4/19,riceseg:China/JS_4/19,China/JS_4,China,0.7092,0.4258,0.5334,0,riceseg,unassigned
19_subset_overlap_1_1,segmentation/China/JS_4/rgb/19_subset_overlap_1_1.jpg,ripening,China/JS_4/19,riceseg:China/JS_4/19,China/JS_4,China,0.8237,0.2617,0.644,0,riceseg,unassigned
1_subset_overlap_0_0,segmentation/China/JS_4/rgb/1_subset_overlap_0_0.jpg,ripening,China/JS_4/1,riceseg:China/JS_4/1,China/JS_4,China,0.9308,0.1789,0.4263,0,riceseg,unassigned
1_subset_overlap_0_1,segmentation/China/JS_4/rgb/1_subset_overlap_0_1.jpg,ripening,China/JS_4/1,riceseg:China/JS_4/1,China/JS_4,China,0.9471,0.068,0.3694,0,riceseg,unassigned
1_subset_overlap_1_0,segmentation/China/JS_4/rgb/1_subset_overlap_1_0.jpg,ripening,China/JS_4/1,riceseg:China/JS_4/1,China/JS_4,China,0.8002,0.1811,0.6292,0,riceseg,unassigned
1_subset_overlap_1_1,segmentation/China/JS_4/rgb/1_subset_overlap_1_1.jpg,grain_filling,China/JS_4/1,riceseg:China/JS_4/1,China/JS_4,China,0.9286,0.2734,0.1801,1,riceseg,unassigned
20_subset_overlap_0_0,segmentation/China/JS_4/rgb/20_subset_overlap_0_0.jpg,ripening,China/JS_4/20,riceseg:China/JS_4/20,China/JS_4,China,0.8772,0.1658,0.937,0,riceseg,unassigned
20_subset_overlap_0_1,segmentation/China/JS_4/rgb/20_subset_overlap_0_1.jpg,ripening,China/JS_4/20,riceseg:China/JS_4/20,China/JS_4,China,0.8174,0.1483,0.6284,0,riceseg,unassigned
20_subset_overlap_1_0,segmentation/China/JS_4/rgb/20_subset_overlap_1_0.jpg,ripening,China/JS_4/20,riceseg:China/JS_4/20,China/JS_4,China,0.7611,0.1532,0.891,0,riceseg,unassigned
20_subset_overlap_1_1,segmentation/China/JS_4/rgb/20_subset_overlap_1_1.jpg,ripening,China/JS_4/20,riceseg:China/JS_4/20,China/JS_4,China,0.8625,0.0702,0.8671,0,riceseg,unassigned
2_subset_overlap_0_0,segmentation/China/JS_4/rgb/2_subset_overlap_0_0.jpg,ripening,China/JS_4/2,riceseg:China/JS_4/2,China/JS_4,China,0.9313,0.0275,0.3694,0,riceseg,unassigned
2_subset_overlap_0_1,segmentation/China/JS_4/rgb/2_subset_overlap_0_1.jpg,stem_booting,China/JS_4/2,riceseg:China/JS_4/2,China/JS_4,China,0.9263,0.0,0.3323,0,riceseg,unassigned
2_subset_overlap_1_0,segmentation/China/JS_4/rgb/2_subset_overlap_1_0.jpg,stem_booting,China/JS_4/2,riceseg:China/JS_4/2,China/JS_4,China,0.9109,0.0046,0.1965,1,riceseg,unassigned
2_subset_overlap_1_1,segmentation/China/JS_4/rgb/2_subset_overlap_1_1.jpg,stem_booting,China/JS_4/2,riceseg:China/JS_4/2,China/JS_4,China,0.9404,0.0,0.5238,0,riceseg,unassigned
3_subset_overlap_0_0,segmentation/China/JS_4/rgb/3_subset_overlap_0_0.jpg,ripening,China/JS_4/3,riceseg:China/JS_4/3,China/JS_4,China,0.8618,0.1387,0.6517,0,riceseg,unassigned
3_subset_overlap_0_1,segmentation/China/JS_4/rgb/3_subset_overlap_0_1.jpg,ripening,China/JS_4/3,riceseg:China/JS_4/3,China/JS_4,China,0.9145,0.0889,0.4608,0,riceseg,unassigned
3_subset_overlap_1_0,segmentation/China/JS_4/rgb/3_subset_overlap_1_0.jpg,ripening,China/JS_4/3,riceseg:China/JS_4/3,China/JS_4,China,0.889,0.0699,0.9216,0,riceseg,unassigned
3_subset_overlap_1_1,segmentation/China/JS_4/rgb/3_subset_overlap_1_1.jpg,ripening,China/JS_4/3,riceseg:China/JS_4/3,China/JS_4,China,0.8634,0.1592,0.3378,0,riceseg,unassigned
4_subset_overlap_0_0,segmentation/China/JS_4/rgb/4_subset_overlap_0_0.jpg,ripening,China/JS_4/4,riceseg:China/JS_4/4,China/JS_4,China,0.8994,0.0498,0.7301,0,riceseg,unassigned
4_subset_overlap_0_1,segmentation/China/JS_4/rgb/4_subset_overlap_0_1.jpg,ripening,China/JS_4/4,riceseg:China/JS_4/4,China/JS_4,China,0.8983,0.4725,0.4383,0,riceseg,unassigned
4_subset_overlap_1_0,segmentation/China/JS_4/rgb/4_subset_overlap_1_0.jpg,ripening,China/JS_4/4,riceseg:China/JS_4/4,China/JS_4,China,0.8262,0.1435,0.679,0,riceseg,unassigned
4_subset_overlap_1_1,segmentation/China/JS_4/rgb/4_subset_overlap_1_1.jpg,ripening,China/JS_4/4,riceseg:China/JS_4/4,China/JS_4,China,0.8737,0.1615,0.3659,0,riceseg,unassigned
5_subset_overlap_0_0,segmentation/China/JS_4/rgb/5_subset_overlap_0_0.jpg,ripening,China/JS_4/5,riceseg:China/JS_4/5,China/JS_4,China,0.8896,0.2098,0.618,0,riceseg,unassigned
5_subset_overlap_0_1,segmentation/China/JS_4/rgb/5_subset_overlap_0_1.jpg,ripening,China/JS_4/5,riceseg:China/JS_4/5,China/JS_4,China,0.9073,0.2523,0.6465,0,riceseg,unassigned
5_subset_overlap_1_0,segmentation/China/JS_4/rgb/5_subset_overlap_1_0.jpg,ripening,China/JS_4/5,riceseg:China/JS_4/5,China/JS_4,China,0.8541,0.3324,0.2263,1,riceseg,unassigned
5_subset_overlap_1_1,segmentation/China/JS_4/rgb/5_subset_overlap_1_1.jpg,ripening,China/JS_4/5,riceseg:China/JS_4/5,China/JS_4,China,0.7997,0.1571,0.3996,0,riceseg,unassigned
6_subset_overlap_0_0,segmentation/China/JS_4/rgb/6_subset_overlap_0_0.jpg,stem_booting,China/JS_4/6,riceseg:China/JS_4/6,China/JS_4,China,0.8246,0.0,0.4446,0,riceseg,unassigned
6_subset_overlap_0_1,segmentation/China/JS_4/rgb/6_subset_overlap_0_1.jpg,stem_booting,China/JS_4/6,riceseg:China/JS_4/6,China/JS_4,China,0.9803,0.0,0.1477,0,riceseg,unassigned
6_subset_overlap_1_0,segmentation/China/JS_4/rgb/6_subset_overlap_1_0.jpg,reproductive,China/JS_4/6,riceseg:China/JS_4/6,China/JS_4,China,0.9544,0.2347,0.0324,1,riceseg,unassigned
6_subset_overlap_1_1,segmentation/China/JS_4/rgb/6_subset_overlap_1_1.jpg,grain_filling,China/JS_4/6,riceseg:China/JS_4/6,China/JS_4,China,0.9687,0.0428,0.1087,0,riceseg,unassigned
7_subset_overlap_0_0,segmentation/China/JS_4/rgb/7_subset_overlap_0_0.jpg,ripening,China/JS_4/7,riceseg:China/JS_4/7,China/JS_4,China,0.8981,0.0209,0.3181,0,riceseg,unassigned
7_subset_overlap_0_1,segmentation/China/JS_4/rgb/7_subset_overlap_0_1.jpg,ripening,China/JS_4/7,riceseg:China/JS_4/7,China/JS_4,China,0.8559,0.2336,0.2722,0,riceseg,unassigned
7_subset_overlap_1_0,segmentation/China/JS_4/rgb/7_subset_overlap_1_0.jpg,ripening,China/JS_4/7,riceseg:China/JS_4/7,China/JS_4,China,0.8976,0.1148,0.4337,0,riceseg,unassigned
7_subset_overlap_1_1,segmentation/China/JS_4/rgb/7_subset_overlap_1_1.jpg,ripening,China/JS_4/7,riceseg:China/JS_4/7,China/JS_4,China,0.7477,0.3523,0.2217,1,riceseg,unassigned
8_subset_overlap_0_0,segmentation/China/JS_4/rgb/8_subset_overlap_0_0.jpg,stem_booting,China/JS_4/8,riceseg:China/JS_4/8,China/JS_4,China,0.9007,0.0049,0.3133,1,riceseg,unassigned
8_subset_overlap_0_1,segmentation/China/JS_4/rgb/8_subset_overlap_0_1.jpg,stem_booting,China/JS_4/8,riceseg:China/JS_4/8,China/JS_4,China,0.9643,0.019,0.1369,1,riceseg,unassigned
8_subset_overlap_1_0,segmentation/China/JS_4/rgb/8_subset_overlap_1_0.jpg,ripening,China/JS_4/8,riceseg:China/JS_4/8,China/JS_4,China,0.8508,0.1037,0.3304,0,riceseg,unassigned
8_subset_overlap_1_1,segmentation/China/JS_4/rgb/8_subset_overlap_1_1.jpg,ripening,China/JS_4/8,riceseg:China/JS_4/8,China/JS_4,China,0.9198,0.0702,0.2658,0,riceseg,unassigned
9_subset_overlap_0_0,segmentation/China/JS_4/rgb/9_subset_overlap_0_0.jpg,ripening,China/JS_4/9,riceseg:China/JS_4/9,China/JS_4,China,0.8809,0.244,0.5898,0,riceseg,unassigned
9_subset_overlap_0_1,segmentation/China/JS_4/rgb/9_subset_overlap_0_1.jpg,ripening,China/JS_4/9,riceseg:China/JS_4/9,China/JS_4,China,0.8635,0.2175,0.463,0,riceseg,unassigned
9_subset_overlap_1_0,segmentation/China/JS_4/rgb/9_subset_overlap_1_0.jpg,ripening,China/JS_4/9,riceseg:China/JS_4/9,China/JS_4,China,0.8181,0.2373,0.7711,0,riceseg,unassigned
9_subset_overlap_1_1,segmentation/China/JS_4/rgb/9_subset_overlap_1_1.jpg,ripening,China/JS_4/9,riceseg:China/JS_4/9,China/JS_4,China,0.8514,0.3425,0.6915,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_0_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_0_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0991,0.0,0.0002,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_0_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_0_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0787,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_1_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_1_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.1185,0.0,0.0094,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_2_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_2_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0657,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0747,0.0,0.0005,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_3_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0682,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0667,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130422080228_01_subset_overlap_4_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130422080228_01,riceseg:China/JX/TD001_GXBS01_LS_20130422080228_01,China/JX,China,0.0678,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_0_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_0_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.0964,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_1_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_1_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.1054,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.105,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_2_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.0823,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.1044,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_3_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.0959,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130423100231_01_subset_overlap_4_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130423100231_01_subset_overlap_4_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130423100231_01,riceseg:China/JX/TD001_GXBS01_LS_20130423100231_01,China/JX,China,0.0987,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_0_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_0_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.2286,0.0,0.0019,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_1_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_1_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.2483,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_1_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_1_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.2844,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_2_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_2_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.1883,0.0,0.0279,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_2_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_2_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.1658,0.0,0.0014,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_3_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_3_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.1901,0.0,0.033,0,riceseg,unassigned
TD001_GXBS01_LS_20130426150230_01_subset_overlap_4_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130426150230_01_subset_overlap_4_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130426150230_01,riceseg:China/JX/TD001_GXBS01_LS_20130426150230_01,China/JX,China,0.1738,0.0,0.0148,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_0_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_0_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.2603,0.0,0.0086,1,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_0_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_0_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.2044,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_1_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_1_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.2593,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_1_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_1_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.2637,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_2_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_2_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.2381,0.0,0.0144,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_3_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_3_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.197,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_4_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_4_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.1845,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130427130229_01_subset_overlap_4_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130427130229_01_subset_overlap_4_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130427130229_01,riceseg:China/JX/TD001_GXBS01_LS_20130427130229_01,China/JX,China,0.237,0.0,0.0172,0,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_3.jpg,tillering,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.361,0.0,0.0014,0,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_0_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.3075,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_1_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_1_3.jpg,tillering,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.3393,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_2_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_2_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.2495,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_3_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_3_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.2716,0.0,0.0013,1,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_3_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_3_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.2451,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_4_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_4_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.2348,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130428160231_01_subset_overlap_4_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130428160231_01_subset_overlap_4_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130428160231_01,riceseg:China/JX/TD001_GXBS01_LS_20130428160231_01,China/JX,China,0.2858,0.0,0.0106,1,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_0_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_0_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.2925,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_1_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_1_5.jpg,tillering,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.3296,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.2611,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_2_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.2465,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_3_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_3_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.273,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_3_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_3_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.2303,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130429110231_01_subset_overlap_4_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429110231_01_subset_overlap_4_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429110231_01,riceseg:China/JX/TD001_GXBS01_LS_20130429110231_01,China/JX,China,0.244,0.0,0.0,0,riceseg,unassigned
TD001_GXBS01_LS_20130429140232_01_subset_overlap_0_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429140232_01_subset_overlap_0_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429140232_01,riceseg:China/JX/TD001_GXBS01_LS_20130429140232_01,China/JX,China,0.2769,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_3.jpg,tillering,China/JX/TD001_GXBS01_LS_20130429140232_01,riceseg:China/JX/TD001_GXBS01_LS_20130429140232_01,China/JX,China,0.3277,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_5,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429140232_01_subset_overlap_1_5.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429140232_01,riceseg:China/JX/TD001_GXBS01_LS_20130429140232_01,China/JX,China,0.2904,0.0,0.0,1,riceseg,unassigned
TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_3,segmentation/China/JX/rgb/TD001_GXBS01_LS_20130429140232_01_subset_overlap_2_3.jpg,establishment,China/JX/TD001_GXBS01_LS_20130429140232_01,riceseg:China/JX/TD001_GXBS01_LS_20130429140232_01,China/JX,China,0.2808,0.0,0.0,1,riceseg,unassigned
