image_id,image_path,parent_image_id,field_id,capture_session,capture_date,season,variety,days_after_sowing,bbch_code,macro_stage,source,license,annotator_1,annotator_2,adjudicated_label,split
09935_subset_overlap_0_1,02_tillering/09935_subset_overlap_0_1.jpg,tillering:unknown:09935,tillering:unknown:09935,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09935_subset_overlap_1_0,02_tillering/09935_subset_overlap_1_0.jpg,tillering:unknown:09935,tillering:unknown:09935,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09935_subset_overlap_1_1,02_tillering/09935_subset_overlap_1_1.jpg,tillering:unknown:09935,tillering:unknown:09935,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09951_subset_overlap_0_0,02_tillering/09951_subset_overlap_0_0.jpg,tillering:unknown:09951,tillering:unknown:09951,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
09951_subset_overlap_0_1,02_tillering/09951_subset_overlap_0_1.jpg,tillering:unknown:09951,tillering:unknown:09951,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
09951_subset_overlap_1_0,02_tillering/09951_subset_overlap_1_0.jpg,tillering:unknown:09951,tillering:unknown:09951,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
09951_subset_overlap_1_1,02_tillering/09951_subset_overlap_1_1.jpg,tillering:unknown:09951,tillering:unknown:09951,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
09962_subset_overlap_0_0,02_tillering/09962_subset_overlap_0_0.jpg,tillering:unknown:09962,tillering:unknown:09962,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09962_subset_overlap_0_1,02_tillering/09962_subset_overlap_0_1.jpg,tillering:unknown:09962,tillering:unknown:09962,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09962_subset_overlap_1_0,02_tillering/09962_subset_overlap_1_0.jpg,tillering:unknown:09962,tillering:unknown:09962,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09962_subset_overlap_1_1,02_tillering/09962_subset_overlap_1_1.jpg,tillering:unknown:09962,tillering:unknown:09962,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
09973_subset_overlap_0_0,02_tillering/09973_subset_overlap_0_0.jpg,tillering:unknown:09973,tillering:unknown:09973,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09973_subset_overlap_0_1,02_tillering/09973_subset_overlap_0_1.jpg,tillering:unknown:09973,tillering:unknown:09973,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09973_subset_overlap_1_0,02_tillering/09973_subset_overlap_1_0.jpg,tillering:unknown:09973,tillering:unknown:09973,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09973_subset_overlap_1_1,02_tillering/09973_subset_overlap_1_1.jpg,tillering:unknown:09973,tillering:unknown:09973,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09984_subset_overlap_0_0,02_tillering/09984_subset_overlap_0_0.jpg,tillering:unknown:09984,tillering:unknown:09984,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09984_subset_overlap_0_1,02_tillering/09984_subset_overlap_0_1.jpg,tillering:unknown:09984,tillering:unknown:09984,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09984_subset_overlap_1_0,02_tillering/09984_subset_overlap_1_0.jpg,tillering:unknown:09984,tillering:unknown:09984,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09984_subset_overlap_1_1,02_tillering/09984_subset_overlap_1_1.jpg,tillering:unknown:09984,tillering:unknown:09984,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09995_subset_overlap_0_0,02_tillering/09995_subset_overlap_0_0.jpg,tillering:unknown:09995,tillering:unknown:09995,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09995_subset_overlap_0_1,02_tillering/09995_subset_overlap_0_1.jpg,tillering:unknown:09995,tillering:unknown:09995,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09995_subset_overlap_1_0,02_tillering/09995_subset_overlap_1_0.jpg,tillering:unknown:09995,tillering:unknown:09995,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
09995_subset_overlap_1_1,02_tillering/09995_subset_overlap_1_1.jpg,tillering:unknown:09995,tillering:unknown:09995,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10011_subset_overlap_0_0,02_tillering/10011_subset_overlap_0_0.jpg,tillering:unknown:10011,tillering:unknown:10011,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10011_subset_overlap_0_1,02_tillering/10011_subset_overlap_0_1.jpg,tillering:unknown:10011,tillering:unknown:10011,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10011_subset_overlap_1_0,02_tillering/10011_subset_overlap_1_0.jpg,tillering:unknown:10011,tillering:unknown:10011,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10011_subset_overlap_1_1,02_tillering/10011_subset_overlap_1_1.jpg,tillering:unknown:10011,tillering:unknown:10011,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10022_subset_overlap_0_0,02_tillering/10022_subset_overlap_0_0.jpg,tillering:unknown:10022,tillering:unknown:10022,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10022_subset_overlap_0_1,02_tillering/10022_subset_overlap_0_1.jpg,tillering:unknown:10022,tillering:unknown:10022,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10022_subset_overlap_1_0,02_tillering/10022_subset_overlap_1_0.jpg,tillering:unknown:10022,tillering:unknown:10022,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10022_subset_overlap_1_1,02_tillering/10022_subset_overlap_1_1.jpg,tillering:unknown:10022,tillering:unknown:10022,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10033_subset_overlap_0_0,02_tillering/10033_subset_overlap_0_0.jpg,tillering:unknown:10033,tillering:unknown:10033,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10033_subset_overlap_0_1,02_tillering/10033_subset_overlap_0_1.jpg,tillering:unknown:10033,tillering:unknown:10033,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10033_subset_overlap_1_0,02_tillering/10033_subset_overlap_1_0.jpg,tillering:unknown:10033,tillering:unknown:10033,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10033_subset_overlap_1_1,02_tillering/10033_subset_overlap_1_1.jpg,tillering:unknown:10033,tillering:unknown:10033,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10044_subset_overlap_0_0,02_tillering/10044_subset_overlap_0_0.jpg,tillering:unknown:10044,tillering:unknown:10044,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
10044_subset_overlap_0_1,02_tillering/10044_subset_overlap_0_1.jpg,tillering:unknown:10044,tillering:unknown:10044,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
10044_subset_overlap_1_0,02_tillering/10044_subset_overlap_1_0.jpg,tillering:unknown:10044,tillering:unknown:10044,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
10044_subset_overlap_1_1,02_tillering/10044_subset_overlap_1_1.jpg,tillering:unknown:10044,tillering:unknown:10044,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
10055_subset_overlap_0_0,02_tillering/10055_subset_overlap_0_0.jpg,tillering:unknown:10055,tillering:unknown:10055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10055_subset_overlap_0_1,02_tillering/10055_subset_overlap_0_1.jpg,tillering:unknown:10055,tillering:unknown:10055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10055_subset_overlap_1_0,02_tillering/10055_subset_overlap_1_0.jpg,tillering:unknown:10055,tillering:unknown:10055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10055_subset_overlap_1_1,02_tillering/10055_subset_overlap_1_1.jpg,tillering:unknown:10055,tillering:unknown:10055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10071_subset_overlap_0_0,02_tillering/10071_subset_overlap_0_0.jpg,tillering:unknown:10071,tillering:unknown:10071,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10071_subset_overlap_0_1,02_tillering/10071_subset_overlap_0_1.jpg,tillering:unknown:10071,tillering:unknown:10071,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10071_subset_overlap_1_0,02_tillering/10071_subset_overlap_1_0.jpg,tillering:unknown:10071,tillering:unknown:10071,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10071_subset_overlap_1_1,02_tillering/10071_subset_overlap_1_1.jpg,tillering:unknown:10071,tillering:unknown:10071,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10082_subset_overlap_0_0,02_tillering/10082_subset_overlap_0_0.jpg,tillering:unknown:10082,tillering:unknown:10082,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10082_subset_overlap_0_1,02_tillering/10082_subset_overlap_0_1.jpg,tillering:unknown:10082,tillering:unknown:10082,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10082_subset_overlap_1_0,02_tillering/10082_subset_overlap_1_0.jpg,tillering:unknown:10082,tillering:unknown:10082,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
10082_subset_overlap_1_1,02_tillering/10082_subset_overlap_1_1.jpg,tillering:unknown:10082,tillering:unknown:10082,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
1055_subset_overlap_0_0,02_tillering/1055_subset_overlap_0_0.jpg,tillering:unknown:1055,tillering:unknown:1055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
1055_subset_overlap_0_1,02_tillering/1055_subset_overlap_0_1.jpg,tillering:unknown:1055,tillering:unknown:1055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
1055_subset_overlap_1_0,02_tillering/1055_subset_overlap_1_0.jpg,tillering:unknown:1055,tillering:unknown:1055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
1055_subset_overlap_1_1,02_tillering/1055_subset_overlap_1_1.jpg,tillering:unknown:1055,tillering:unknown:1055,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
13202_subset_overlap_0_0,02_tillering/13202_subset_overlap_0_0.jpg,tillering:unknown:13202,tillering:unknown:13202,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
13202_subset_overlap_0_1,02_tillering/13202_subset_overlap_0_1.jpg,tillering:unknown:13202,tillering:unknown:13202,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
13202_subset_overlap_1_0,02_tillering/13202_subset_overlap_1_0.jpg,tillering:unknown:13202,tillering:unknown:13202,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
13202_subset_overlap_1_1,02_tillering/13202_subset_overlap_1_1.jpg,tillering:unknown:13202,tillering:unknown:13202,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,test
15845_subset_overlap_0_1,02_tillering/15845_subset_overlap_0_1.jpg,tillering:unknown:15845,tillering:unknown:15845,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15845_subset_overlap_1_0,02_tillering/15845_subset_overlap_1_0.jpg,tillering:unknown:15845,tillering:unknown:15845,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15845_subset_overlap_1_1,02_tillering/15845_subset_overlap_1_1.jpg,tillering:unknown:15845,tillering:unknown:15845,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15961_subset_overlap_0_0,02_tillering/15961_subset_overlap_0_0.jpg,tillering:unknown:15961,tillering:unknown:15961,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15961_subset_overlap_0_1,02_tillering/15961_subset_overlap_0_1.jpg,tillering:unknown:15961,tillering:unknown:15961,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15961_subset_overlap_1_0,02_tillering/15961_subset_overlap_1_0.jpg,tillering:unknown:15961,tillering:unknown:15961,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15961_subset_overlap_1_1,02_tillering/15961_subset_overlap_1_1.jpg,tillering:unknown:15961,tillering:unknown:15961,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15972_subset_overlap_0_0,02_tillering/15972_subset_overlap_0_0.jpg,tillering:unknown:15972,tillering:unknown:15972,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15972_subset_overlap_0_1,02_tillering/15972_subset_overlap_0_1.jpg,tillering:unknown:15972,tillering:unknown:15972,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15972_subset_overlap_1_0,02_tillering/15972_subset_overlap_1_0.jpg,tillering:unknown:15972,tillering:unknown:15972,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15972_subset_overlap_1_1,02_tillering/15972_subset_overlap_1_1.jpg,tillering:unknown:15972,tillering:unknown:15972,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15983_subset_overlap_0_0,02_tillering/15983_subset_overlap_0_0.jpg,tillering:unknown:15983,tillering:unknown:15983,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15983_subset_overlap_0_1,02_tillering/15983_subset_overlap_0_1.jpg,tillering:unknown:15983,tillering:unknown:15983,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15983_subset_overlap_1_0,02_tillering/15983_subset_overlap_1_0.jpg,tillering:unknown:15983,tillering:unknown:15983,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15983_subset_overlap_1_1,02_tillering/15983_subset_overlap_1_1.jpg,tillering:unknown:15983,tillering:unknown:15983,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
15994_subset_overlap_0_0,02_tillering/15994_subset_overlap_0_0.jpg,tillering:unknown:15994,tillering:unknown:15994,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
15994_subset_overlap_0_1,02_tillering/15994_subset_overlap_0_1.jpg,tillering:unknown:15994,tillering:unknown:15994,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
15994_subset_overlap_1_0,02_tillering/15994_subset_overlap_1_0.jpg,tillering:unknown:15994,tillering:unknown:15994,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
15994_subset_overlap_1_1,02_tillering/15994_subset_overlap_1_1.jpg,tillering:unknown:15994,tillering:unknown:15994,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
16005_subset_overlap_0_0,02_tillering/16005_subset_overlap_0_0.jpg,tillering:unknown:16005,tillering:unknown:16005,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
16005_subset_overlap_0_1,02_tillering/16005_subset_overlap_0_1.jpg,tillering:unknown:16005,tillering:unknown:16005,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
16005_subset_overlap_1_0,02_tillering/16005_subset_overlap_1_0.jpg,tillering:unknown:16005,tillering:unknown:16005,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
16005_subset_overlap_1_1,02_tillering/16005_subset_overlap_1_1.jpg,tillering:unknown:16005,tillering:unknown:16005,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,train
16021_subset_overlap_0_0,02_tillering/16021_subset_overlap_0_0.jpg,tillering:unknown:16021,tillering:unknown:16021,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
16021_subset_overlap_0_1,02_tillering/16021_subset_overlap_0_1.jpg,tillering:unknown:16021,tillering:unknown:16021,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
16021_subset_overlap_1_0,02_tillering/16021_subset_overlap_1_0.jpg,tillering:unknown:16021,tillering:unknown:16021,unknown,,unknown,unknown,,20-29,tillering,stage_folder,user_provided,,,tillering,validation
